,feature_name,cultured_feature_counts,uncultured_feature_counts
232,Uncharacterized conserved protein containing a metal-binding domain,20,0
233,Predicted PurR-regulated permease PerM,20,1
234,"Zn-dependent glyoxalase, PhnB family",16,1
235,Enolase-phosphatase E1 involved in merthionine salvage,21,0
236,Porphobilinogen deaminase,21,0
237,"Glucose-6-phosphate dehydrogenase assembly protein OpcA, contains a peptidoglycan-binding domain",21,0
238,Translation elongation factor EF-1beta,18,1
239,"Ferritin-like protein MJ0754, DUF2202 family",16,2
240,"DNA-binding transcriptional regulator WhiA, involved in cell division",17,1
241,Fe-S cluster assembly ATPase SufC,21,0
242,Nitrogen fixation protein NifT,20,0
243,Enoyl reductase domain of yeast-type fatty acid synthase,17,2
244,"Uncharacterized membrane protein, DUF1361 domain",17,1
245,Molybdopterin-guanine dinucleotide biosynthesis protein A,21,0
246,FoF1-type ATP synthase accessory protein AtpI,20,0
247,Mu-like prophage protein gp29,14,2
248,"Regulator of protease activity HflC, stomatin/prohibitin superfamily",19,0
249,Deoxycytidylate deaminase,21,0
250,Superoxide dismutase,16,3
251,1-phosphofructokinase or 6-phosphofructokinase II,18,2
252,"Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation",21,0
253,Ribosomal protein L4,16,2
254,Polyphosphate kinase,18,0
255,"Na+-driven multidrug efflux pump, DinF/NorM/MATE family",20,0
256,Molybdenum cofactor biosynthesis enzyme MoaC,17,1
257,"Proline 4-hydroxylase (includes Rps23 Pro-64 3,4-dihydroxylase Tpa1), contains SM-20 domain",20,0
258,"Transposase and inactivated derivatives, IS30 family",21,0
259,Uncharacterized spore protein YtfJ,20,0
260,"Negative regulator MecA of genetic competence, sporulation and motility",17,2
261,"DNA-binding transcriptional regulator SgrR of sgrS sRNA, contains a MarR-type HTH domain and a periplasmic-type solute-binding domain",20,1
262,"Uncharacterized conserved protein, DUF371 domain",16,3
263,Uncharacterized membrane protein YccC,20,0
264,"Uncharacterized conserved protein, contains Extensin-like_C domain",19,0
265,Maleate cis-trans isomerase,20,0
266,Zn-dependent alcohol/formaldehyde dehydrogenase,19,1
267,Arginine repressor,19,2
268,"Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains",18,1
269,Muramidase (phage lambda lysozyme),19,1
270,"Phage-encoded DNA-binding protein ECs1768, contains HTH and DnaT DNA-binding domains",21,0
271,Glucuronate isomerase,21,0
272,Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme,15,2
273,"Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit",16,2
274,Archaeal chemotaxis protein CheF,17,2
275,FAD:protein FMN transferase ApbE,19,1
276,"Cyclic di-GMP-binding flagellar brake protein FlgZ/YcgR, contains PilZNR(YcgR) and PilZ domains",21,0
277,General stress protein 26 (function unknown),17,2
278,Cell division septal protein FtsQ,18,0
279,Predicted P-loop ATPase/GTPase,16,2
280,"UTP pyrophosphatase, metal-dependent hydrolase family",21,0
281,Protein involved in initiation of plasmid replication,18,1
282,Fibrillarin-like rRNA 2'-O-methylase NOP1,16,2
283,Mg2+ and Co2+ transporter CorA,20,1
284,ESX protein secretion system component YukC,17,4
285,"2-phospho-L-lactate guanylyltransferase, coenzyme F420 biosynthesis enzyme, CobY/MobA/RfbA family",19,0
286,"ABC-type sulfate transport system, permease component",21,0
287,Fe-S cluster assembly scaffold protein SufB,21,0
288,REP element-mobilizing transposase RayT,18,0
289,"Uncharacterized conserved protein, contains thiamine pyrophosphokinase N- and C- domains",18,1
290,dCTP deaminase,16,2
291,"MFS-type transporter involved in bile tolerance, Atg22 family",14,3
292,Archaeal adenylate kinase,16,1
293,"Uncharacterized conserved protein, DUF924 family",20,0
294,Ribosomal protein S17E,21,0
295,Predicted nucleotidyltransferase component of viral defense system,18,1
296,Amino acid permease,20,0
297,Ribosomal protein S24E,20,0
298,"Protein kinase association domain CaMKII_AD, NTF2-like superfamily",19,0
299,"Uncharacterized conserved protein, DUF2062 family",17,2
300,"Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain",21,0
301,"Uncharacterized conserved protein YlaN, UPF0358 family",21,0
302,N-acyl-homoserine lactone synthase LasI (autoinducer biosynthesis),20,1
303,"Archaeosine formation enzyme, radical SAM superfamily",13,5
304,"FoF1-type ATP synthase, membrane subunit b or b'",18,0
305,cAMP phosphodiesterase,21,0
306,Transcriptional antiterminator,15,1
307,"DNA uptake channel protein ComEC, N-terminal domain",16,3
308,Voltage-gated potassium channel Kch,20,0
309,"Predicted metal-dependent hydrolase, TIM-barrel fold",19,2
310,"Predicted double-glycine leader peptidase, C39-like (CLD) domain",20,1
311,"Uncharacterized conserved protein, UPF0128 family",19,1
312,tRNA A58 N-methylase Trm61,18,0
313,"Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)",15,1
314,Archaeal histone H3/H4,16,2
315,Dolichol kinase,16,2
316,"Uncharacterized conserved protein, contains thioredoxin-like domain",20,0
317,"Pyrimidine reductase, riboflavin biosynthesis",16,1
318,Site-specific recombinase XerD,19,2
319,"NurA-like predicted nuclease, RNAse H fold",19,1
320,"DNA replicative helicase MCM subunit Mcm2, Cdc46/Mcm family",21,0
321,Adenosine deaminase,15,3
322,"Uncharacterized conserved protein YoxC, contains an MCP-like domain",20,0
323,ATP-dependent Zn proteases,19,0
324,N-terminal domain of uncharacterized protein YciW (function unknown),17,0
325,Amino acid racemase YgeA,18,3
326,Uncharacterized membrane protein YiaA,20,0
327,Sensor histidine kinase WalK,18,2
328,"Ribose 1,5-bisphosphate kinase PhnN",20,0
329,"DNA glycosylase YcaQ, repair of DNA interstrand crosslinks",21,0
330,"Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)",17,3
331,"Protocatechuate 3,4-dioxygenase beta subunit",19,1
332,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",20,0
333,"Acireductone dioxygenase (methionine salvage), cupin superfamily",18,2
334,Transcriptional regulator of heat shock response,20,0
335,Formate hydrogenlyase subunit HyfC,17,3
336,"Type IV pilus assembly protein, ATPase PilM",15,3
337,"Uncharacterized conserved protein, DUF2117 domain",18,2
338,Diaminopimelate epimerase,17,0
339,"Uncharacterized conserved protein, DUF1499 family",21,0
340,Acylphosphatase,20,1
341,"Uncharacterized membrane protein YoaT, DUF817 family",17,1
342,"Uncharacterized conserved protein YcgI, DUF1989 family",21,0
343,"Branched-chain amino acid ABC-type transport system, permease component",18,0
344,"Predicted acyltransferase, contains DUF342 domain",18,1
345,"Putative negative regulator of RcsB-dependent stress response, UPF0070 family",19,1
346,Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase,21,0
347,"FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)",20,0
348,Outer membrane receptor for monomeric catechols,20,0
349,"Zn-dependent dipeptidase, microsomal dipeptidase homolog",16,1
350,"Uncharacterized membrane protein YhaH, DUF805 family",20,0
351,"Uncharacterized protein Ssr3000, DUF2288 family",21,0
352,"Uncharacterized protein, contains PD-(D/E)XK nuclease domain",16,2
353,"Electron transfer flavoprotein, alpha and beta subunits",20,0
354,"RecA-superfamily ATPase, KaiC/GvpD/RAD55 family",21,0
355,"Uncharacterized conserved protein MJ1244, distantly related to nitrogen regulatory protein PII",19,1
356,"Uncharacterized CoxE-like protein,  contains von Willebrand factor type A (vWA) domain",19,0
357,"UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family",20,0
358,Surface polysaccharide O-acyltransferase WecH,19,1
359,"TRAP-type C4-dicarboxylate transport system, large permease component",14,3
360,"CubicO group peptidase, beta-lactamase class C family",19,1
361,"Metal-responsive transcriptional regulator, contains CopG/Arc/MetJ DNA-binding domain",21,0
362,Predicted type IV restriction endonuclease,21,0
363,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain",21,0
364,"ABC-type taurine transport system, periplasmic component",19,0
365,Flagellar biosynthesis GTPase FlhF,21,0
366,Nitrogen fixation protein FixH,20,1
367,Uncharacterized membrane protein YeiH,20,0
368,"Zn-dependent carboxypeptidase, M32 family",21,0
369,Urease accessory protein UreH,18,1
370,"Phosphoribosylformylglycinamidine (FGAM) synthase, PurS subunit",17,1
371,"Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family",17,1
372,2-methylcitrate dehydratase PrpD,19,0
373,"CRISPR/Cas system-associated protein Cas10, large subunit of type III CRISPR-Cas systems, contains HD superfamily nuclease domain",21,0
374,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archeal type",17,2
375,Erythromycin esterase homolog,19,1
376,Archaeal dephospho-CoA kinase,18,0
377,"(p)ppGpp synthase/hydrolase, HD superfamily",20,0
378,Molybdopterin synthase sulfur carrier subunit MoaD,20,0
379,"Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain",21,0
380,Glutamate formiminotransferase,18,2
381,"Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family",20,0
382,Glutamyl- or glutaminyl-tRNA synthetase,20,0
383,Cystathionine beta-lyase family protein involved in aluminum resistance,21,0
384,"tRNA 2-selenouridine synthase SelU, contains rhodanese domain",21,0
385,"ABC-type sulfate transport system, periplasmic component",19,0
386,"TRAP-type C4-dicarboxylate transport system, periplasmic component",19,0
387,Folate-dependent tRNA-U54 methylase TrmFO/GidA,19,2
388,"Predicted ABC-type exoprotein transport system, permease component",20,0
389,tRNA G37 N-methylase TrmD,19,0
390,Phage P2 baseplate assembly protein gpV,18,0
391,ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA,13,4
392,Siderophore synthetase component IucA/IucC/SbnC,18,1
393,"Lyzozyme M1 (1,4-beta-N-acetylmuramidase), GH25 family",18,0
394,"7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase (folate biosynthesis)",19,1
395,Pentose-5-phosphate-3-epimerase,17,0
396,Glycerol kinase,21,0
397,"3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase, class II",17,1
398,Phage integrase/recombinase,14,1
399,"Phage-related protein, predicted endonuclease",21,0
400,"Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain",20,0
401,"Uncharacterized conserved protein YlaI, DUF2197 family",20,1
402,ATP/ADP translocase,20,0
403,"Uncharacterized conserved protein, DUF934 family",17,2
404,"Uncharacterized conserved protein YbbC, DUF1343 family",16,2
405,"Uncharacterized membrane protein YdcZ, DUF606 family",16,2
406,Methionyl-tRNA synthetase,18,1
407,Predicted molibdopterin-dependent oxidoreductase YjgC,21,0
408,Heme oxygenase,21,0
409,Glutamate-1-semialdehyde aminotransferase,21,0
410,"S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis",19,0
411,Spore germination protein YkwD and related proteins with CAP (CSP/antigen 5/PR1) domain,18,1
412,DNA mismatch repair protein MutH,19,0
413,"Predicted antitoxin, contains HTH domain",20,0
414,"Uncharacterized conserved protein, DUF1513 domain",16,2
415,Transcriptional and/or translational regulatory protein YebC/TACO1,21,0
416,4-hydroxy-L-threonine phosphate dehydrogenase PdxA,18,0
417,"Type IV secretory pathway, VirB9 components",19,1
418,"Uncharacterized conserved protein, UPF0335 family",15,3
419,Glycine cleavage system protein H (lipoate-binding),18,1
420,"DNA-binding transcriptional regulator, MerR family",21,0
421,Ribosomal protein L24,17,1
422,"Endo-1,4-beta-xylanase, GH35 family",13,1
423,"Uncharacterized conserved protein YfcZ, UPF0381/DUF406 family",17,1
424,Thermostable 8-oxoguanine DNA glycosylase,19,0
425,Prophage maintenance system killer protein,20,1
426,"Succinate dehydrogenase/fumarate reductase, flavoprotein subunit",14,1
427,Lipoate-protein ligase A,16,0
428,Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins,16,2
429,"Predicted phosphohydrolase or phosphomutase, AlkP superfamily",18,2
430,Archaeal/vacuolar-type H+-ATPase subunit E/Vma4,19,2
431,"Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily",19,1
432,"Vancomycin resistance protein YoaR (function unknown), contains peptidoglycan-binding and VanW domains",19,2
433,"Uncharacterized conserved protein, DUF2075 family",15,0
434,"DNA-binding transcriptional regulator DnrI/AfsR/EmbR, SARP family, contains BTAD domain",20,0
435,Type IV pilus assembly protein FimT,18,1
436,"Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains",20,0
437,Archaeal/vacuolar-type H+-ATPase subunit F/Vma7,20,0
438,4-hydroxybenzoate polyprenyltransferase,21,0
439,"Uncharacterized conserved protein, cotains an aminopeptidase-like domain",15,2
440,"Excinuclease UvrABC, nuclease subunit",19,0
441,Cobalamin biosynthesis protein CobD/CbiB,17,3
442,"Uncharacterized conserved protein, contains N-terminal Zn-finger domain",19,1
443,Nucleoside diphosphate kinase,17,1
444,"3-Methyladenine DNA glycosylase, HhH-GPD/Endo3 superfamily",20,0
445,"VapC family ribonuclease, toxin component of the VapBC toxin-antitoxin module, contains PIN domain",19,2
446,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI,19,1
447,Predicted nucleic acid-binding OB-fold protein,21,0
448,Endo-beta-N-acetylglucosaminidase D,20,0
449,"Uncharacterized conserved protein, DUF2460 domain",15,2
450,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,14,2
451,Dolichyl-phosphate-mannose--protein O-mannosyl transferase,20,0
452,Chromosomal replication initiation ATPase DnaA,19,0
453,"Transposase (or an inactivated derivative), DDE domain",20,1
454,Ni/Fe-hydrogenase 2 integral membrane subunit HybB,19,0
