,feature_name,cultured_feature_counts,uncultured_feature_counts
138,"Fimbrial subunit ScuA/B, ScuA/B/SCPU domain",1,0
139,"Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component",1,0
140,"RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain",0,3
141,Putative component of the toxin-antitoxin plasmid stabilization module,2,0
142,"Uncharacterized conserved protein, contains restriction enzyme R protein N terminal (HSDR_N) domain",1,0
143,"Transcriptional regulator, CopY/TcrY family",0,4
144,"Thioredoxin/glutathione peroxidase BtuE, reduces lipid peroxides",2,0
145,"Secreted/periplasmic Zn-dependent peptidases, insulinase-like",1,0
146,Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A),0,0
147,Putative transposon-encoded protein,0,2
148,Catalase,1,0
149,Myo-inositol catabolism protein LolC,0,1
150,"Uncharacterized protein, contains short C-terminal (SHOCT) domain",1,0
151,Predicted small metal-binding protein,0,3
152,"Predicted acylesterase/phospholipase RssA, containd patatin domain",0,1
153,Transposase InsO and inactivated derivatives,0,0
154,"Cytochrome bd-type quinol oxidase, subunit 2",3,0
155,"Coenzyme F420-reducing hydrogenase, alpha subunit",0,1
156,"Integrase/recombinase, includes phage integrase",0,4
157,"Uncharacterized conserved protein, DUF1851 domain",0,1
158,Acetyl-CoA carboxylase beta subunit,0,2
159,"Uncharacterized conserved protein YccT, UPF0319 family",1,0
160,"Type IV pilus assembly protein, ATPase PilU",0,2
161,Biopolymer transport protein ExbD,1,2
162,Glutaredoxin-related protein,0,1
163,"Macrodomain Ter protein organizer, MatP/YcbG family",2,0
164,"Type II secretory pathway, component PulM",1,2
165,"Uncharacterized conserved protein, DUF1326 domain",0,0
166,Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase,2,1
167,"Predicted subunit of tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain",0,1
168,Type III secretion system effector SseC (host membrane pore formation),2,2
169,Ribosomal protein L15,2,0
170,"Thymidylate synthase ThyX, FAD-dependent family",1,0
171,Cell division protein FtsN,0,1
172,"Uncharacterized conserved protein, DUF799 domain",1,0
173,Pyruvate kinase,5,0
174,rRNA-processing protein FCF1,1,1
175,5-enolpyruvylshikimate-3-phosphate synthase,1,1
176,Periplasmic glucan biosynthesis protein OpgG,1,0
177,"20S proteasome, alpha and beta subunits",1,2
178,"Uncharacterized conserved protein, DUF1820 domain",3,1
179,GTP:adenosylcobinamide-phosphate guanylyltransferase,2,1
180,"Stringent starvation protein B, binds SsrA peptide",1,0
181,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU",2,0
182,"ABC-type xylose transport system, permease component",1,2
183,Hydrogenase/urease accessory protein HupE,1,0
184,Precorrin-6B methylase 1,0,2
185,Epoxyqueuosine reductase QueH (tRNA modification),0,1
186,"Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain",1,0
187,Predicted oxidoreductase,1,0
188,Copper homeostasis protein CutC,0,3
189,"Ribosome assembly protein YihI, activator of Der GTPase",2,2
190,5'-deoxynucleotidase YfbR and related HD superfamily hydrolases,0,1
191,Ribosomal protein S12,1,0
192,Superfamily I DNA and/or RNA helicase,2,0
193,Reverse gyrase,1,2
194,"Succinyl-CoA synthetase, alpha subunit",2,1
195,"Predicted peroxiredoxin, DsrE/DsrF-like family",0,2
196,"ABC-type Fe3+-siderophore transport system, permease component",1,0
197,3-isopropylmalate dehydratase small subunit,0,2
198,Ser-tRNA(Ala) deacylase AlaX (editing enzyme),0,1
199,Predicted dinucleotide-binding enzyme,0,0
200,"mRNA-degrading endonuclease YafQ (mRNA interferase), toxin component of the YafQ-DinJ toxin-antitoxin module",2,0
201,Triosephosphate isomerase,0,1
202,"Uncharacterized conserved protein, DUF779 family",0,2
203,Phosphopantetheinyl transferase,1,4
204,Autotransporter adhesin,0,1
205,Mu-like prophage protein gp29,0,1
206,"Uncharacterized membrane protein YvlD, DUF360 family",0,1
207,Endonuclease I,1,2
208,Histidine ammonia-lyase,0,1
209,"Uncharacterized protein CV0675, UCP033623 family",1,4
210,"Riboflavin transporter RibN, EamA domain",0,1
211,5-oxoprolinase subunit A,3,0
212,"Phage-related replication protein YjqB, UPF0714/DUF867 family",0,0
213,Hexokinase,1,1
214,Methylase of polypeptide chain release factors,0,1
215,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",1,1
216,NAD/NADP transhydrogenase alpha subunit,0,1
217,"Uncharacterized conserved protein, UCP014979 family",1,2
218,"Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain",1,0
219,"Uncharacterized conserved protein, DUF1285 family",0,1
220,Ribosomal protein S25e,1,1
221,Transcription termination factor Rho,3,0
222,Archaeal adenylate kinase,0,1
223,"Ribosome-binding ATPase YchF, GTP1/OBG family",1,0
224,"DNA polymerase III, alpha subunit (gram-positive type)",1,0
225,"Predicted transcriptional regulator, contains two HTH domains",1,0
226,sRNA-binding protein ProQ,2,1
227,"Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component",2,0
228,"Ribosomal 50S subunit-associated protein YjgA, DUF615 family",0,1
229,Uncharacterized conserved protein MJ1451,3,1
230,"Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity",0,1
231,"Iron-sulfur cluster repair protein YtfE, RIC family, contains ScdAN and hemerythrin domains",0,1
232,Phosphopentomutase,0,1
233,Enoyl-[acyl-carrier-protein] reductase FabI,1,0
234,"N-glycosidase YbiA/RibX (riboflavin biosynthesis, damage control), NADAR superfamily",0,1
235,Xaa-Pro aminopeptidase,2,0
236,"c-di-AMP synthetase, contains DisA_N domain",1,1
237,"Prophage-encoded protein YbcV, DUF1398 family",3,0
238,dsRNA-specific ribonuclease,1,1
239,"Uncharacterized conserved protein YqfW, HAD superfamily",0,1
240,Activator of HSP90 ATPase,0,1
241,"Translation elongation factor EF-G, a GTPase",0,1
242,Ribosome-binding factor RbfA,1,2
243,2-keto-3-deoxy-galactonokinase,1,0
244,Integral membrane sensor domain MASE1,0,1
245,Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase,0,0
246,"DNA repair protein RadA/Sms, contains AAA+ ATPase domain",0,3
247,"Mevalonate 5-phosphate dehydratase subunit 2, swiveling domain (modified mevalonate pathway)",0,1
248,Ribosomal protein S6,0,1
249,"Type II secretory pathway, PulJ/GspJ component",2,0
250,"CRISPR/Cas system-associated exonuclease Cas4, RecB family",0,2
251,tRNA(Arg) A34 adenosine deaminase TadA,2,1
252,"Uncharacterized membrane protein YcgQ,  UPF0703/DUF1980 family",1,1
253,Glycosidase/amylase (phosphorylase),0,2
254,Glucose-6-phosphate isomerase,2,1
255,Translation elongation factor EF-1alpha (GTPase),0,1
256,GTP-sensing pleiotropic transcriptional regulator CodY,0,1
257,Sarcosine oxidase gamma subunit,0,1
258,Type II secretory pathway component GspD/PulD (secretin),1,0
259,"3-dehydroquinate synthase, class II",0,0
260,"Uncharacterized conserved protein YacL, contains PIN and TRAM domains",1,0
261,"Phage terminase-like protein, large subunit, contains N-terminal HTH domain",1,1
262,"Uncharacterized conserved protein, DUF2110 domain",1,2
263,"Type I site-specific restriction endonuclease, part of a restriction-modification system",0,2
264,Protoporphyrinogen oxidase HemY/PPOX,2,0
265,"Predicted RNA-binding protein involved in translation, contains  Zn-ribbon domain, DUF1610 family",3,0
266,Uncharacterized conserved protein related to plant photosystem II stability/assembly factor,1,2
267,Phage portal protein BeeE,2,2
268,Capsule polysaccharide modification protein KpsS,0,1
269,Delta 1-pyrroline-5-carboxylate dehydrogenase,0,1
270,Uncharacterized conserved protein YwgA,2,0
271,Phage head-tail adaptor,1,1
272,"Uncharacterized conserved protein, contains thioredoxin-like domain",3,0
273,Phosphohistidine swiveling domain of PEP-utilizing enzymes,0,2
274,Kojibiose phosphorylase YcjT,1,0
275,4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase,0,1
276,Putative N-acetylmannosamine-6-phosphate epimerase,2,0
277,Type IV pilus assembly protein PilV,0,1
278,"N-hydroxylaminopurine reductase subunit YcbX, contains MOSC domain",1,3
279,Peptidyl-tRNA hydrolase,1,0
280,Predicted P-loop ATPase/GTPase,1,2
281,"Cbb3-type cytochrome oxidase, subunit 1",1,1
282,Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase PhnJ,0,2
283,"ABC-type Fe2+-enterobactin transport system, periplasmic component",0,3
284,Phage shock protein A,0,1
285,"Putative heme iron utilization protein, contains PNPOx domain",0,1
286,Predicted N-acyltransferase,0,1
287,"Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains",2,1
288,"Uncharacterized conserved protein, UPF0216 family",0,4
289,"Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, involved in Type VI secretion",1,0
290,Bacteriophytochrome (light-regulated signal transduction histidine kinase),0,2
291,Homospermidine synthase,0,1
292,Disulfide bond formation protein DsbB,0,1
293,Adenylate kinase or related kinase,0,1
294,SET domain-containing protein (function unknown),1,0
295,DNA-directed RNA polymerase specialized sigma subunit,0,2
296,"DNA-binding transcriptional regulator, XRE family",1,2
297,2-keto-3-deoxy-6-phosphogluconate aldolase,1,0
298,"Asparagine N-glycosylation enzyme, membrane subunit Stt3",1,2
299,"Eukaryotic-type DNA primase, catalytic (small) subunit",0,2
300,Enolase-phosphatase E1 involved in merthionine salvage,0,1
301,"ABC-type antimicrobial peptide export system, ATPase component SapF",0,1
302,"Uncharacterized conserved protein, DUF2097 domain",0,1
303,UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase,3,1
304,"General stress protein YciG, contains tandem KGG domains",0,1
305,"Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)",1,0
306,NADH:ubiquinone oxidoreductase 27 kD subunit (chain C),2,1
307,Transcription factor homologous to NACalpha-BTF3,3,1
308,"Phage-related protein, tail assembly protein I",0,1
309,Signal transduction histidine kinase regulating C4-dicarboxylate transport system,0,2
310,"NADH pyrophosphatase NudC, Nudix superfamily",1,1
311,Ubiquitin C-terminal hydrolase,1,0
312,"Uncharacterized membrane protein, DUF1648 family",2,0
313,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH,1,1
314,"Uncharacterized conserved protein, DUF1684 family",2,0
315,"Uncharacterized conserved protein YjgD, DUF1641 family",1,0
316,"NAD(P)H-nitrite reductase, large subunit",0,1
317,Ribosomal protein S27E,0,2
318,Carbamoylphosphate synthase large subunit,0,0
319,"Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain",2,1
320,"TATA-box binding protein (TBP), component of TFIID and TFIIIB",0,1
321,"rRNA pseudouridine-1189 N-methylase Emg1, Nep1/Mra1 family",1,1
322,Na+/citrate or Na+/malate symporter,2,0
323,Sirohydrochlorin ferrochelatase,0,0
324,Creatinine amidohydrolase/Fe(II)-dependent FAPy formamide hydrolase (riboflavin and F420 biosynthesis),0,2
325,"Uncharacterized conserved protein, DUF58 family, contains vWF domain",2,0
326,3-polyprenyl-4-hydroxybenzoate decarboxylase,1,1
327,"Uncharacterized conserved protein YqfA, UPF0365 family",0,1
328,Uncharacterized FlgJ-related protein,1,1
329,Isocitrate dehydrogenase,0,0
330,"5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)",2,1
331,Repressor of nif and glnA expression,0,1
332,"ACT domain-containing protein, UPF0735 family",1,0
333,UDP-N-acetyl-D-mannosaminuronate dehydrogenase,0,4
334,Uncharacterized conserved protein MJ0453,0,3
335,"Uncharacterized conserved protein, DUF2075 family",0,1
336,RNA-binding protein YhbY,3,0
337,Orotate phosphoribosyltransferase,1,2
338,Regulator of sigma D,2,1
339,"Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains",0,2
340,"ABC-type Fe3+-citrate transport system, periplasmic component",2,1
341,"Uncharacterized conserved protein, DUF2096 domain",0,1
342,Acyl CoA:acetate/3-ketoacid CoA transferase,0,1
343,Flagellar basal body P-ring protein FlgI,0,1
344,"Predicted membrane flippase AglD2/YbhN, UPF0104 family",1,1
345,Predicted DNA-binding protein with an HTH domain,1,2
346,Phosphotransferase system sorbitol-specific IIA component,4,0
347,"Uncharacterized conserved protein YidB, DUF937 family",0,1
348,FAD synthase,1,0
349,FKBP-type peptidyl-prolyl cis-trans isomerase,0,0
350,"Type II secretory pathway, pseudopilin PulG",2,0
351,5-formyltetrahydrofolate cyclo-ligase,0,2
352,Alanine dehydrogenase (includes sporulation protein SpoVN),0,2
353,CRISPR-Cas system type III CMR-effector complex small subunit Cmr5,1,1
354,LPS sulfotransferase NodH,1,1
355,Peptidase E,1,2
356,Type IV pilus assembly protein PilF/PilW,0,2
357,Nitrogenase Mo-Fe protein NifD/coenzyme F430 biosynthesis subunit CfbD,1,1
358,Regulator of replication initiation timing YabA,0,2
359,"Uncharacterized membrane protein YjfL, UPF0719 family",0,1
360,"CDC48-associated ubiquitin-like protein CUZ1, contains AN1-type Zn-finger (protection from As/Sb toxicity)",3,0
361,Archaeal pantoate kinase,0,1
362,"Uncharacterized conserved protein, DUF2344 family",0,1
363,CRISPR/Cas system-associated endoribonuclease Cas2,1,0
364,Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases,2,1
365,"Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains",1,0
366,Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O),3,0
367,tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE (synthesis of 2-methylthio-cis-ribozeatin),0,1
368,Prephenate dehydratase,0,1
369,Excinuclease UvrABC ATPase subunit,0,1
370,Steroid 5-alpha reductase family enzyme,1,2
371,Cell division protein FtsL,0,1
372,RNA polymerase-binding transcription factor DksA,3,2
373,"Uncharacterized membrane protein YecN, MAPEG domain",0,1
374,Ribosomal protein L19,1,2
375,"Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain",0,1
376,Energy-converting hydrogenase Eha subunit B,0,1
377,Various environmental stresses-induced protein Ves (function unknown),0,2
378,"Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family",2,0
379,"Uncharacterized conserved protein YcgG, contains conserved FPC and CPF motifs",0,2
380,ATP:corrinoid adenosyltransferase,1,1
381,"DNA-binding transcriptional regulator, GntR family",1,1
382,"Predicted acyltransferase, contains DUF342 domain",0,1
383,Soluble lytic murein transglycosylase or regulatory protein s ( may contain LysM/invasin domain),0,1
384,"Regulator of sirC expression, contains transglutaminase-like and TPR domains",2,1
385,CO dehydrogenase/acetyl-CoA synthase beta subunit,2,1
386,"Uncharacterized conserved protein, DUF2184 domain",1,1
387,"Ferritin-like DNA-binding protein, DPS (DNA Protection under Starvation) family",3,1
388,Murein tripeptide amidase MpaA,0,1
389,Endo-beta-N-acetylglucosaminidase D,1,1
390,"Anion-transporting ATPase, ArsA/GET3 family",1,2
391,DNA polymerase B elongation subunit,1,2
392,"Glycyl-tRNA synthetase, alpha subunit",1,0
393,Aspartate ammonia-lyase,1,0
394,Phosphoribosylanthranilate isomerase,1,0
395,23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI,0,1
396,"Uncharacterized membrane permease YidK, sodium:solute symporter family",1,1
397,Ureidoglycolate hydrolase (allantoin degradation),2,1
398,"Type III secretory pathway, EscU/YscU component",0,0
399,"Predicted Co/Zn/Cd cation transporter, cation efflux family",0,0
400,16S rRNA C1402 (ribose-2'-O) methylase RsmI,0,1
401,"Uncharacterized conserved protein, DUF2218 domain",0,1
402,Ribosome-associated translation inhibitor RaiA,0,2
403,"NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC",0,1
404,Cobalamin biosynthesis cobaltochelatase CobT subunit,1,2
405,"Predicted DNA binding protein, Pae2254/DUF2258 family",1,0
406,"Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB",2,1
407,Cellobiose phosphorylase,0,3
408,"D-threonate/D-erythronate kinase OtnK and related C4-acid sugar kinases, YgbK/DUF1537 family",2,0
409,"Translation initiation factor 2, gamma subunit (eIF-2gamma; GTPase)",1,0
410,NhaP-type Na+/H+ or K+/H+ antiporter,1,1
411,"CMP-N-acetylneuraminic acid synthetase, NeuA/PseF family",1,1
412,"Predicted sugar epimerase, cupin superfamily",3,0
413,"Predicted O-linked N-acetylglucosamine transferase, SPINDLY family",1,0
414,"Aromatic ring-opening dioxygenase, LigB subunit",1,0
415,"Sugar transporter, SemiSWEET family, contains PQ motif",0,1
416,Uncharacterized conserved protein involved in sex pheromone biosynthesis,0,0
417,"Type III secretory pathway, EscT/YscT component",1,3
418,Predicted esterase,0,1
419,"tRNA threonylcarbamoyladenosine modification (KEOPS) complex,  Cgi121 subunit",1,1
420,Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla,2,0
421,"Uncharacterized conserved protein TM0948, MoaA-related, radical SAM superfamily",1,0
422,Hemin uptake protein HemP,4,1
423,"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrF",0,1
424,"Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains",0,1
425,"Uncharacterized conserved protein, DUF1737 domain",3,0
426,Oligoribonuclease (3'-5' exoribonuclease),1,2
427,"Nitric oxide synthase, oxygenase domain",0,1
428,"Nitroimidazole reductase NimA or a related FMN-containing flavoprotein, pyridoxamine 5'-phosphate oxidase superfamily",1,1
429,"NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit",1,4
430,"Cell division protein ZapD, interacts with FtsZ",1,0
431,"Polyphosphate kinase 2, PPK2 family",1,3
432,Cobyric acid synthase,0,1
433,ABC-type polysaccharide/teichoic acid/polyol phosphate export permease,0,0
434,NAD(P)H-flavin reductase,0,1
435,Zn-dependent alcohol/formaldehyde dehydrogenase,0,1
436,"Phosphatidylglycerol kinase, diacylglycerol kinase family",1,1
437,Pyrroloquinoline quinone (PQQ) biosynthesis protein C,1,0
438,Anaerobic glycerol-3-phosphate dehydrogenase,1,1
439,tRNA 5-hydroxyU34 O-methylase TrmR/YrrM,1,0
440,Flagellar motor component MotA,0,1
441,"DNA-binding transcriptional regulator SgrR of sgrS sRNA, contains a MarR-type HTH domain and a periplasmic-type solute-binding domain",1,0
442,"Predicted polyhydroxyalkanoate (PHA)-binding protein, phasin family",0,1
443,"Outer membrane lipoprotein LpoA, binds and activates PBP1a",1,1
444,"Uncharacterized conserved protein YheU, UPF0270 family",0,2
445,"Membrane potential modulator PMP3/YqaE, plasma membrane proteolipid 3 (PMP3)/Esi3/RCI2/UPF0057 family",0,1
446,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG,1,0
447,"Iron-guanylylpyridinol (FeGP) cofactor biosynthesis protein HcgF, CinA family",0,1
448,Flavorubredoxin,2,1
449,"CRISPR-Cas system type III CSM-effector complex subunit Csm5, RAMP superfamily Cas7 group",1,0
450,PUA domain (predicted RNA-binding domain),2,0
451,Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase,1,0
452,"Archaeal YidC/Oxa1-related membrane protein, DUF106 family",0,1
453,"mRNA-degrading endonuclease (mRNA interferase) HigB, toxic component of the HigAB toxin-antitoxin module",2,2
454,Transcription antitermination protein NusB,2,0
455,Cell division septal protein FtsQ,1,1
456,Predicted thioesterase,0,1
457,"Predicted DNA-binding protein, contains ribbon-helix-helix (RHH) domain",1,1
458,"Uncharacterized conserved protein MJ0835, predicted component of type IV pili-like system, DUF1515 family",1,1
459,Ribosome biogenesis protein Tsr3 (rRNA maturation),0,2
