,feature_name,cultured_feature_counts,uncultured_feature_counts
43,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase (PhnP) (PDB:6B9V)",0,1
44,"5-Methylthioribose/5-deoxyribose kinase, methionine salvage pathway (MthN) (PDB:2OLC) (PUBMED:31950558)",0,1
45,Urease alpha subunit (UreC) (PDB:5A6T),1,1
46,Flagellar motor switch protein FliM (FliM) (PDB:2HP7),1,1
47,Translation initiation factor IF-3 (InfC) (PDB:2IFE),3,0
48,"Stage III sporulation protein SpoIIIAB, component of the engulfment complex (SpoIIIAB) (PDB:6BS9) (PUBMED:1766372)",3,0
49,"Photosystem II reaction center D1, PsbA (PsbA) (PDB:1S5L)",1,0
50,"Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase (HypB) (PDB:2HF8) (PUBMED:24338018;23899293)",1,1
51,Energy-converting hydrogenase Eha subunit E (EhaE) (PUBMED:19495416),0,1
52,Anaerobic C4-dicarboxylate transporter (DcuA),0,5
53,"Predicted component TssB of the type VI protein secretion system, VipA/VipB/TssB family (PDB:5MYU)",0,1
54,"Spore germination receptor GerABC, GerB subunit (amino acid transporter) (GerAB)",2,1
55,"GrpB domain, predicted nucleotidyltransferase, UPF0157 family (GrpB) (PDB:6N39)",1,0
56,Aminoglycoside phosphotransferase (Aph) (PDB:1J7I),1,1
57,Ferredoxin (Fer) (PDB:1IQZ),1,0
58,Energy-converting hydrogenase Eha subunit A (EhaA) (PUBMED:19495416),1,0
59,"Uncharacterized conserved protein MJ0835, predicted component of type IV pili-like system, DUF1515 family (MJ0835)",1,0
60,"Predicted ATPase, AAA+ superfamily",2,0
61,Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme) (FmhB) (PDB:1LRZ),0,1
62,Predicted component of the type VI protein secretion system (PDB:5M2Y),1,0
63,3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase) (Phy) (PDB:1CVM),0,1
64,"Uncharacterized sporulation protein YqfT, contains DUF2624 domain (YqfT)",2,1
65,Uncharacterized radical SAM domain-containing protein,3,1
66,"Uncharacterized conserved protein, DUF1674 domain",1,1
67,"Periplasmic protein TonB, links inner and outer membranes (TonB) (PDB:1IHR)",1,0
68,Uroporphyrinogen-III synthase (HemD) (PDB:1JR2),0,1
69,"Uncharacterized conserved protein YabN, contains tetrapyrrole methylase and MazG-like pyrophosphatase domain (YabN)",0,1
70,Phosphoglycerate mutase (BPG-dependent) (GpmA) (PDB:1E58),1,0
71,Putative hemolysin (Hlx),0,2
72,5-bromo-4-chloroindolyl phosphatase XpaC (XpaC),1,1
73,"Uncharacterized conserved protein, UPF0280 family, ApbE superfamily (PDB:2O34)",2,3
74,"2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family (FadH) (PDB:1BWK)",1,0
75,"ABC-type phosphate/phosphonate transport system, permease component (PhnE)",1,2
76,"Aspartyl/asparaginyl beta-hydroxylase, cupin superfamily (LpxO2)",0,1
77,"Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase (GlmU) (PDB:3FWW)",1,2
78,GAF domain (GAF),0,3
79,Molybdopterin Mo-transferase (molybdopterin biosynthesis) (MoeA) (PDB:2NQU) (PUBMED:18801996;32239579),2,1
80,Uncharacterized conserved protein (PDB:2LA3),3,1
81,Acetamidase/formamidase (FmdA) (PDB:2F4L),0,2
82,Small ligand-binding sensory domain FIST (FIST) (PUBMED:17855421),0,2
83,"Uncharacterized membrane-anchored protein YitT, contains DUF161 and DUF2179 domains (YitT) (PDB:3HLU)",0,1
84,"Predicted rRNA methylase YqxC, contains S4 and FtsJ domains (YqxC) (PDB:3OPN)",1,1
85,"Forkhead associated (FHA) domain, binds pSer, pThr, pTyr (FHA) (PDB:2FEZ)",0,1
86,Predicted metal-dependent hydrolase,2,0
87,Ketopantoate reductase (PanE) (PDB:1BG6),2,1
88,"ABC-type antimicrobial peptide export system, permease component SapC (SapC)",2,1
89,"DNA-binding response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains (PDB:3RQI)",1,0
90,"Phosphoglycerate mutase (BPG-independent), AlkP superfamily (GpmI) (PDB:1EJJ)",0,2
91,"Uncharacterized membrane protein YgaE, UPF0421/DUF939 family (YgaE)",2,1
92,"Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein (RbcL) (PDB:2YBV)",3,0
93,"Flp pilus assembly protein TadG, includes N-terminal TadE domain (TadG) (PUBMED:12010986)",0,2
94,Glutaredoxin 2 (GrxB) (PDB:1G7O),0,1
95,S-adenosylhomocysteine hydrolase (SAM1) (PDB:1A7A),2,1
96,"tRNA U47 aminocarboxypropyltransferaseTapT/TuaA/ YfiP, DTW domain (TapT) (PUBMED:31804502;31863583)",2,0
97,"ABC-type lipopolysaccharide export system, ATPase component (LptB) (PDB:5L75) (PUBMED:12029038)",0,1
98,"Ni,Fe-hydrogenase III component G (HycE1)",1,0
99,Stage III sporulation protein SpoIIIAA (SpoIIIAA),0,1
100,Mannitol-1-phosphate/altronate dehydrogenases (MtlD) (PDB:1LJ8),1,3
101,Rubrerythrin (YotD) (PDB:1B71),1,1
102,"Predicted membrane transporter YfcC, affects glyoxylate shunt (YfcC) (PUBMED:24513124)",0,1
103,"Riboflavin transporter RibN, EamA domain (RibN) (PUBMED:23935051)",5,0
104,Alanine dehydrogenase (includes sporulation protein SpoVN) (Ald) (PDB:2EEZ),0,1
105,Mu-like prophage FluMu protein gp41 (gp41),3,2
106,Transcriptional and/or translational regulatory protein YebC/TACO1 (TACO1) (PDB:1KON),0,2
107,Serine/threonine-protein kinase RIO1 (RIO1) (PDB:4OTP),1,1
108,Peptide chain release factor RF-3 (PrfC) (PDB:3UOQ),0,1
109,Methylase of chemotaxis methyl-accepting proteins (CheR) (PDB:1AF7),0,1
110,"Oligoribonuclease NrnA/c-di-AMP phosphodiesterase DhhP, DHH superfamily (DhhP) (PDB:6MTZ) (PUBMED:19553197)",1,0
111,Translation elongation factor EF-1alpha (GTPase) (TEF1) (PDB:1F60),1,3
112,"Phage-related replication protein YjqB, UPF0714/DUF867 family (YjqB) (PDB:3A9L)",2,2
113,HKD family nuclease,2,0
114,Catalase (KatE) (PDB:6RJR),1,1
115,Uncharacterized conserved protein (PDB:2O2A),2,0
116,S-adenosylmethionine synthetase (MetK) (PDB:1FUG),1,2
117,"Ethanolamine utilization protein EutA, possible chaperonin (EutA)",0,2
118,"Type I site-specific restriction endonuclease, part of a restriction-modification system (HsdR) (PDB:3H1T) (PUBMED:21169490)",0,1
119,Ribosomal protein S3 (RpsC) (PDB:1VS6),3,0
120,RIO-like serine/threonine protein kinase fused to N-terminal HTH domain (RIO2) (PDB:1TQI),1,1
121,"S-layer protein MJ0795, predicted component of type IV pili-like system (MJ0795)",0,2
122,Small acid-soluble spore protein SspO/CotK (SspO) (PUBMED:9068633;9852018;10806362),0,1
123,DNA gyrase inhibitor GyrI/SbmC (SbmC) (PDB:1JYH),4,1
124,"Uncharacterized conserved protein, contains ACT domain",2,2
125,Uncharacterized conserved protein (PDB:2P3Y),1,4
126,"Uncharacterized conserved protein YybS, DUF2232 family (YybS)",1,0
127,L-arabinose isomerase (AraA) (PDB:2AJT),3,0
128,"Uncharacterized protein CoxE, contains von Willebrand factor type A (vWA) domain (CoxE)",1,1
129,Cystathionine beta-lyase family protein involved in aluminum resistance (YnbB) (PDB:3FD0),1,1
130,UDP-N-acetylenolpyruvoylglucosamine reductase (MurB) (PDB:2MBR),1,1
131,Peptide methionine sulfoxide reductase MsrA (MsrA) (PDB:1FF3),2,1
132,Succinylglutamate desuccinylase (AstE) (PDB:1YW4),1,1
133,"RNA processing exonuclease, beta-lactamase fold, Cft2 family (YSH1) (PDB:2DKF)",0,2
134,Hydrogenase maturation factor HypE (HypE2),1,1
135,"Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats",1,0
136,Type VI protein secretion system component VasK (IcmF),1,0
137,"Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ (GatZ) (PDB:2FIQ)",0,1
138,"tRNA U34 5-carboxymethylaminomethylation enzyme Elp3 (RNA elongator complex protein 3), contains radical SAM and acetyltransferase domains (ELP3) (PDB:6IA8) (PUBMED:25151136;27455459)",1,0
139,Flagellar motor switch/type III secretory pathway protein FliN (FliN) (PDB:1O9Y),0,2
140,"Uncharacterized conserved protein YejL, UPF0352 family (YejL) (PDB:2JPQ)",2,1
141,"Uncharacterized small protein, DUF1192 family",1,0
142,Large exoprotein involved in heme utilization or adhesion (FhaB) (PDB:4RM6),2,0
143,"CubicO group peptidase, beta-lactamase class C family (AmpC) (PDB:1BLS)",1,2
144,"Uncharacterized conserved protein AF0170, contains SAB, hemerythrin HHE, and PAS domains (PDB:2QKP) (PUBMED:18675376)",1,2
145,"Small basic protein Sbp (function unknown), DUF1290 domain (Sbp)",1,0
146,Glutamyl- or glutaminyl-tRNA synthetase (GlnS) (PDB:1EUQ),3,0
147,Outer membrane receptor for monomeric catechols (Fiu),1,0
148,"Coproporphyrinogen-III oxidase HemH, oxygen-dependent (HemF) (PDB:3E8J)",1,0
149,"ABC-type maltose transport system, permease component MalG (MalG) (PDB:2R6G)",2,0
150,NADH:ubiquinone oxidoreductase 27 kD subunit (chain C) (NuoC),1,1
151,"DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)",0,1
152,Fumarate reductase subunit D (FrdD) (PDB:1KF6),1,0
153,Methionyl-tRNA formyltransferase (Fmt) (PDB:1FMT),2,0
154,Ribosomal protein S12 (RpsL) (PDB:4V4H),0,4
155,ATP-dependent 26S proteasome regulatory subunit (RPT1) (PDB:5EQT),2,0
156,"Membrane-anchored lipoprotein Tpp15, major membrane immunogen (Tpp15) (PDB:2KZX)",2,0
157,Arginine utilization protein RocB (RocB),1,2
158,"Predicted alpha-1,6-mannanase, GH76 family (PDB:3K7X)",2,1
159,Isochorismate hydrolase (EntB1) (PDB:3TB4),1,2
160,Formate hydrogenlyase subunit HyfC (HyfC) (PDB:6CFW),2,0
161,"Transposase and inactivated derivatives, IS1 family (InsB)",2,1
162,"Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit (CoxL) (PDB:1DGJ) (PUBMED:10095793)",0,1
163,Copper homeostasis protein CutC (CutC) (PDB:1TWD),0,2
164,"Electron transfer flavoprotein, alpha subunit FixB (FixB) (PDB:1EFP)",1,0
165,"Outer membrane channel-forming protein BP26/OMP28, SIMPL family (SIMPL) (PDB:4HVZ) (PUBMED:23353825;32703422)",1,0
166,"Uncharacterized membrane protein YvlD, DUF360 family (YvlD)",0,2
167,"Zn-dependent glyoxalase, PhnB family (PhnB) (PDB:5KEF) (PUBMED:28034013)",1,1
168,Cysteine synthase (CysK) (PDB:1FCJ),1,0
169,"Dual-topology membrane protein YdgC, GlpM family (GlpM) (PUBMED:7642508;16429150)",1,0
170,"Uncharacterized conserved protein YbbK, DUF523 family (YbbK)",0,1
171,Serine/threonine protein kinase (SPS1) (PDB:6G4J),1,0
172,"ABC-type thiamine transport system, periplasmic component TbpA (TbpA) (PDB:2QRY)",2,0
173,"Secreted/periplasmic Zn-dependent peptidases, insulinase-like (Ptr) (PDB:1Q2L)",0,2
174,"Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains (NosD) (PDB:2KZW)",1,0
175,"Predicted acylesterase/phospholipase RssA, containd patatin domain (RssA) (PDB:5FQU)",0,2
176,"Zn-dependent metallopeptidase, zincin/DUF2342 superfamily (Zincin) (PDB:3CMN) (PUBMED:23671590)",0,1
177,Na+-NQR maturation protein NqrM (NqrM) (PUBMED:26644436),0,1
178,Lipoate-protein ligase B (LipB) (PDB:2QHT) (PUBMED:19798051),1,1
179,"Uncharacterized conserved protein, DUF2161 domain",1,3
180,5-oxoprolinase subunit A (PxpA) (PDB:1V6T) (PUBMED:28830929),2,0
181,Xanthine/uracil permease (UraA) (PDB:3QE7),1,1
182,tRNA 5-hydroxyU34 O-methylase TrmR/YrrM (TrmR) (PDB:1H1D) (PUBMED:29982645),2,0
183,"ABC-type taurine transport system, periplasmic component (TauA) (PDB:6SSY)",0,1
184,Glutamine amidotransferase related to the GATase domain of CobQ (PDB:5N9M),1,1
185,Phosphatidate phosphatase APP1 (App1) (PUBMED:23071111),1,0
186,Autotransporter adhesin (Hia) (PDB:2GR7),1,0
187,"Ribosome quality control (RQC) protein RqcH, Rqc2/NEMF/Tae2 family, contains fibronectin-(FbpA) and RNA- (NFACT) binding domains (RqcH) (PDB:5H3W) (PUBMED:31155236;24646681)",2,2
188,"Acetyl xylan esterase AxeA and related esterases, LpqC family (LpqC) (PDB:2D80) (PUBMED:9291122)",2,1
189,NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase (NuoB) (PDB:2FUG) (PUBMED:25941396),1,2
190,"Stringent starvation protein B, binds SsrA peptide (SspB) (PDB:1OU8)",1,3
191,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),0,1
192,"Uncharacterized Zn-binding protein, DUF971 domain (PA5055) (PDB:3LUU)",3,0
193,Acetyl-CoA acetyltransferase (PaaJ) (PDB:1AFW),2,0
194,N-formylglutamate amidohydrolase (HutG),1,1
195,Ribosomal protein S7 (RpsG) (PDB:4V4H),1,0
196,Pimeloyl-CoA synthetase (BioW) (PDB:5FLG),1,1
197,Uncharacterized conserved protein (PUBMED:23071111),1,0
198,Uncharacterized phage protein gp47/JayE (JayE),0,1
199,"Fructose-1,6-bisphosphatase (Fbp) (PDB:1BK4)",2,1
200,"Tetrahydromethanopterin S-methyltransferase, subunit F (MtrF) (PUBMED:16647082)",2,0
201,Cytochrome b subunit of formate dehydrogenase (FdnI) (PDB:1KQF),2,0
202,"LPS O-antigen chain length determinant protein, WzzB/FepE family (WzzB) (PDB:3B8N)",0,1
203,"ABC-type transport system involved in lipoprotein release, permease component LolC (LolE) (PDB:6F49)",0,1
204,Uncharacterized conserved protein (PDB:2H1T),2,0
205,FoF1-type ATP synthase accessory protein AtpI (AtpI) (PUBMED:18083842;23123906),1,0
206,Signal recognition particle GTPase FtsY (FtsY) (PDB:4AK9),1,0
207,"Aminopropyltransferase BpsA, N(4)-bis(aminopropyl)spermidine biosynthesis (BpsA) (PDB:2QM3) (PUBMED:24610711)",0,1
208,"Acetyl-CoA carboxylase, carboxyltransferase component (MmdA) (PDB:1OD2)",2,1
209,Flavorubredoxin (NorV) (PDB:4D02),1,1
210,"Predicted component of the type VI protein secretion system, contains a FHA domain (PDB:1DMZ) (PUBMED:16698547)",1,1
211,"Predicted DNA-binding protein, XRE-type HTH domain",0,3
212,Phosphate uptake regulator PhoU (PhoU) (PDB:1T8B),1,2
213,"Cobalamin biosynthesis protein CbiK, Co2+ chelatase (CbiK) (PDB:1QGO)",1,0
214,Conjugal transfer/entry exclusion protein,1,0
215,Type IV pilus assembly protein PilV (PilV),1,1
216,"ABC-type sugar transport system, ATPase component (MglA)",2,0
217,"Uncharacterized stationary-phase protein YicC, UPF0701 family (YicC) (PUBMED:1925027)",0,1
218,Thiol:disulfide interchange protein DsbD (DsbD) (PDB:1JPE),0,1
219,Type III secretion system effector SseC (host membrane pore formation) (SseC),0,1
220,Peptidyl-tRNA hydrolase (Pth2) (PDB:1Q7S),0,1
221,"2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family (YmdB) (PDB:2CV9) (PUBMED:24163345)",1,1
222,"L-lactate utilization protein LutB, contains a ferredoxin-type domain (LutB)",0,1
223,Nicotinamide riboside kinase (NadR3) (PDB:1LW7),2,0
224,Mu-like prophage tail protein gpP (PDB:3D37),2,1
225,Cell wall assembly regulator SMI1 (Killer toxin-resistance protein 4) (SMI1) (PDB:5J1B),0,2
226,Predicted transposase YbfD/YdcC associated with H repeats (YhhI),1,2
227,"Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains (HerA) (PDB:4D2I)",0,1
228,Predicted periplasmic lipoprotein,0,1
229,Creatinine amidohydrolase/Fe(II)-dependent FAPy formamide hydrolase (riboflavin and F420 biosynthesis) (ArfB) (PDB:1J2T),1,0
230,"Uncharacterized conserved protein, DUF2125 domain",2,1
231,"Ca2+-binding protein, EF-hand superfamily (FRQ1) (PDB:2LHI)",1,0
232,"Spore germination protein GerPB, DUF2539 family (inner spore coat) (GerPB)",0,1
233,tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE (TsaE) (PDB:1FL9),2,1
234,Predicted restriction endonuclease,1,0
235,Glutamate synthase domain 1 (GltB1) (PDB:1EA0),0,1
236,"ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase (RfaE) (PDB:5X9Q)",2,1
237,"Stage II sporulation protein SpoIIQ, required for engulfement (SpoIIQ) (PDB:3TUF) (PUBMED:9150240;9140963;10781563;15044948;15574594;15882622;15752199;16164552;16959571;17824930;18077456;18485064;18812514)",0,4
238,Phosphatidylglycerophosphate synthase (PgsA) (PDB:4MND),0,2
239,"Uncharacterized conserved protein, DUF1284 domain",1,0
240,"Uncharacterized conserved protein YeaC, DUF1315 family (yeaC)",1,1
241,"Predicted regulator of Ras-like GTPase activity, Roadblock/LC7/MglB family (PDB:1J3W)",1,0
242,"Predicted phosphohydrolase or phosphomutase, AlkP superfamily",0,1
243,"Citrate lyase, alpha subunit (CitF) (PDB:1XR4)",0,2
244,Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase (NirD) (PDB:1FQT) (PUBMED:23844911),0,1
245,Predicted glycosyltransferase,1,2
246,"Uncharacterized conserved protein YlaN, UPF0358 family (YlaN) (PDB:2GBO)",1,0
247,"Uncharacterized conserved protein, DUF2169 domain",0,3
248,"Predicted oligopeptide transporter, OPT family (OPT)",1,1
249,Predicted nucleotide-binding protein containing TIR -like domain,1,1
250,"Predicted metal-dependent RNase, contains metallo-beta-lactamase and KH domains (PDB:3AF5)",0,1
251,"YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis (YciI) (PDB:1MWQ) (PUBMED:15779043;23955343)",0,1
252,Flavorubredoxin (NorV) (PDB:4JHC),0,1
253,"Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase (RfaJ) (PDB:1G9R)",0,1
254,tRNA A-37 threonylcarbamoyl transferase component Bud32 (Bud32) (PDB:2VWB),1,0
255,Membrane carboxypeptidase/penicillin-binding protein PbpC (PbpC),1,1
256,UDP-N-acetyl-D-mannosaminuronate dehydrogenase (WecC) (PDB:3OJL),2,1
257,Ribosomal protein L22 (RplV) (PDB:1VS6),0,1
258,"ABC-type transport system involved in cytochrome c biogenesis, ATPase component (CcmA)",1,0
259,N-acetylmuramoyl-L-alanine amidase CwlA (CwlA),3,0
260,Uncharacterized membrane protein,1,0
261,Spore coat protein CotV/CotX (outer spore coat) (CotV) (PUBMED:8509331),2,1
262,Phage tail sheath protein FI (PDB:3J9Q) (PUBMED:18586829),1,1
263,DNA relaxase NicK (NicK) (PDB:4CWC),1,1
264,"Uncharacterized conserved protein YciU, UPF0263 family (YciU) (PDB:1NNV)",2,0
265,"Heme/copper-type cytochrome/quinol oxidase, subunit 2 (CyoA) (PDB:1CYW)",0,3
266,Endonuclease III (Nth) (PDB:4UOB),1,1
267,Dihydroorotase (PyrC) (PDB:2Y3D),0,1
268,"Na+-transporting oxaloacetate/methylmalonyl-CoA decarboxylase, gamma subunit (OadG)",1,0
269,NADH:ubiquinone oxidoreductase subunit 1 (chain H) (NuoH) (PDB:6HUM),1,1
270,"ACT domain, ACT-3 family (ACT-3) (PDB:1ZVP)",0,1
271,"Nitrite/polysulfide reductase, membrane component NrfD/PsrC (NrfD) (PUBMED:11856339;22040142)",2,0
272,"Multisubunit Na+/H+ antiporter, MnhF subunit (MnhF) (PDB:6CFW)",2,1
273,Aromatic ring hydroxylase (YoaI) (PDB:1U8V),1,0
274,"Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain (TrkA) (PDB:4XTT) (PUBMED:23815639;25957408;31868587;32095817)",1,2
275,Endonuclease I (EndA) (PDB:1OUO),0,1
276,Hydroxylamine reductase (hybrid-cluster protein) (Hcp) (PDB:1E1D),1,1
277,"Mannosyl-3-phosphoglycerate phosphatase YedP/MpgP, HAD superfamily (YedP) (PDB:1XVI) (PUBMED:25848029)",1,2
278,"Putative negative regulator of RcsB-dependent stress response, UPF0070 family (YfgM) (PUBMED:23091052)",1,1
279,"Predicted membrane metallochaperone YozB (3H, Sco1 fusion), DUF420 family (YozB)",1,0
280,"Bacteriocin, linocin/CFP29 family (CFP29) (PDB:2E0Z)",2,2
281,Predicted dinucleotide-utilizing enzyme of the ThiF/HesA family,2,2
282,Ribonuclease D (Rnd) (PDB:5C0Y) (PUBMED:18821773),1,2
283,Superfamily I DNA or RNA helicase (UvrD) (PDB:6PPR),2,1
284,"Lysophospholipase, alpha-beta hydrolase superfamily (PldB) (PDB:5O7G)",0,1
285,"Predicted nucleic acid-binding protein, contains Zn-ribbon domain",1,1
286,Molybdopterin-guanine dinucleotide biosynthesis protein A (MobA) (PDB:1E5K) (PUBMED:32239579),3,1
287,"Uncharacterized conserved protein, cotains an aminopeptidase-like domain (PDB:3K9T)",0,2
288,"Uncharacterized conserved protein, DUF1489 domain",0,3
289,"Uncharacterized conserved protein YqcC, DUF446 family (YqcC) (PDB:2HGK)",0,2
290,Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla (MlaC) (PDB:2QGU) (PUBMED:19383799),1,2
291,3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase (KdsA) (PDB:1G7U),1,2
292,Malate/lactate dehydrogenase (Mdh) (PDB:4WLO),0,2
293,"UDP-2,3-diacylglucosamine pyrophosphatase LpxH (LpxH) (PDB:5WLY)",1,0
294,Archaeal ADP-dependent glucokinase/phosphofructokinase (Pfk2) (PDB:1GC5),1,1
295,Pyridoxal/pyridoxine/pyridoxamine kinase (PdxK) (PDB:5ZW9) (PUBMED:19096365;23189126),1,2
296,Ribosome recycling factor (Frr) (PDB:1DD5),0,2
297,"Uncharacterized membrane protein, DUF4212 domain",3,2
298,"RNA polymerase-interacting regulator, CarD/CdnL/TRCF family (CdnL) (PDB:4ILU)",3,0
299,Deoxycytidylate deaminase (ComEB) (PDB:2HVV) (PUBMED:25746996;31954084),1,0
300,"Uncharacterized protein Ssr3000, DUF2288 family (Ssr3000)",1,1
301,"Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family (TauE) (PUBMED:21183667;22797525)",1,1
302,"Stage II sporulation protein SpoIIGA (protease, processing of pro-sigma-E to active sigma-E) (SpoIIGA) (PUBMED:18378688;21362630)",2,2
303,"Membrane-bound acyltransferase YfiQ, involved in biofilm formation (YfiQ)",1,0
304,Plasmid stabilization system protein ParE (ParE) (PDB:3KXE),1,1
305,DNA-binding transcriptional regulator of glucitol operon (GutM),2,0
306,"Uncharacterized conserved protein, DUF1919 family (PDB:2G6T)",1,1
307,Hydroxymethylglutaryl-CoA reductase (HMG1) (PDB:1DQ8),1,0
308,"Predicted Fe-S protein YdhL, DUF1289 family (YdhL)",1,1
309,Nicotinamide riboside transporter PnuC (PnuC) (PDB:4QTN),0,2
310,"Predicted transcriptional regulator, contains an HTH and PUA-like domains",1,0
311,"Sulfite reductase, beta subunit (hemoprotein) (CysI) (PDB:1AOP)",1,1
312,Ribosomal protein S27E (RPS27A) (PDB:1QXF),0,2
313,Putative Mn2+ efflux pump MntP (MntP),1,1
314,"Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains (DhaM)",1,1
315,"Uncharacterized conserved protein, contains Extensin-like_C domain",0,1
316,Metal-dependent amidase/aminoacylase/carboxypeptidase (AbgB) (PDB:3RAM) (PUBMED:17307853),0,1
317,"Uncharacterized conserved protein YfaA, DUF2138 family (YfaA)",0,1
